199.28	2714.00
200.09	2718.00
200.89	2707.00
201.69	2710.00
202.50	2727.00
203.30	2711.00
204.10	2721.00
204.91	2717.00
205.71	2720.00
206.51	2718.00
207.32	2723.00
208.12	2727.00
208.92	2713.00
209.73	2720.00
210.53	2713.00
211.33	2716.00
212.13	2716.00
212.94	2719.00
213.74	2711.00
214.54	2722.00
215.34	2722.00
216.15	2724.00
216.95	2714.00
217.75	2729.00
218.55	2723.00
219.35	2713.00
220.16	2722.00
220.96	2737.00
221.76	2725.00
222.56	2721.00
223.36	2727.00
224.17	2728.00
224.97	2731.00
225.77	2720.00
226.57	2735.00
227.37	2735.00
228.17	2724.00
228.98	2722.00
229.78	2729.00
230.58	2730.00
231.38	2725.00
232.18	2725.00
232.98	2733.00
233.78	2729.00
234.58	2721.00
235.38	2728.00
236.19	2729.00
236.99	2729.00
237.79	2733.00
238.59	2729.00
239.39	2733.00
240.19	2728.00
240.99	2723.00
241.79	2735.00
242.59	2732.00
243.39	2735.00
244.19	2734.00
244.99	2734.00
245.79	2725.00
246.59	2742.00
247.39	2737.00
248.19	2736.00
248.99	2745.00
249.79	2748.00
250.59	2737.00
251.39	2742.00
252.19	2735.00
252.99	2743.00
253.79	2736.00
254.59	2731.00
255.39	2752.00
256.19	2745.00
256.99	2744.00
257.79	2746.00
258.59	2739.00
259.38	2748.00
260.18	2735.00
260.98	2746.00
261.78	2748.00
262.58	2751.00
263.38	2743.00
264.18	2750.00
264.98	2751.00
265.78	2758.00
266.57	2745.00
267.37	2756.00
268.17	2772.00
268.97	2768.00
269.77	2755.00
270.57	2758.00
271.36	2761.00
272.16	2766.00
272.96	2778.00
273.76	2775.00
274.56	2766.00
275.35	2763.00
276.15	2765.00
276.95	2764.00
277.75	2767.00
278.54	2781.00
279.34	2775.00
280.14	2777.00
280.94	2768.00
281.73	2783.00
282.53	2775.00
283.33	2784.00
284.13	2792.00
284.92	2779.00
285.72	2783.00
286.52	2785.00
287.31	2774.00
288.11	2778.00
288.91	2782.00
289.71	2790.00
290.50	2779.00
291.30	2787.00
292.09	2778.00
292.89	2782.00
293.69	2785.00
294.48	2782.00
295.28	2790.00
296.08	2784.00
296.87	2783.00
297.67	2792.00
298.47	2789.00
299.26	2787.00
300.06	2804.00
300.85	2797.00
301.65	2799.00
302.44	2800.00
303.24	2801.00
304.04	2797.00
304.83	2808.00
305.63	2810.00
306.42	2805.00
307.22	2808.00
308.01	2806.00
308.81	2808.00
309.60	2810.00
310.40	2823.00
311.19	2815.00
311.99	2815.00
312.78	2830.00
313.58	2830.00
314.37	2836.00
315.17	2827.00
315.96	2834.00
316.76	2830.00
317.55	2833.00
318.35	2844.00
319.14	2835.00
319.93	2848.00
320.73	2853.00
321.52	2837.00
322.32	2859.00
323.11	2859.00
323.91	2849.00
324.70	2859.00
325.49	2867.00
326.29	2869.00
327.08	2870.00
327.87	2878.00
328.67	2879.00
329.46	2878.00
330.26	2888.00
331.05	2888.00
331.84	2887.00
332.64	2896.00
333.43	2902.00
334.22	2925.00
335.02	2917.00
335.81	2920.00
336.60	2918.00
337.39	2930.00
338.19	2918.00
338.98	2941.00
339.77	2952.00
340.57	2955.00
341.36	2960.00
342.15	2972.00
342.94	2974.00
343.74	2973.00
344.53	2980.00
345.32	2994.00
346.11	3018.00
346.90	3029.00
347.70	3041.00
348.49	3061.00
349.28	3074.00
350.07	3067.00
350.86	3083.00
351.66	3104.00
352.45	3117.00
353.24	3136.00
354.03	3164.00
354.82	3197.00
355.61	3197.00
356.40	3223.00
357.20	3241.00
357.99	3257.00
358.78	3300.00
359.57	3316.00
360.36	3356.00
361.15	3383.00
361.94	3419.00
362.73	3460.00
363.52	3489.00
364.31	3521.00
365.11	3545.00
365.90	3603.00
366.69	3672.00
367.48	3739.00
368.27	3784.00
369.06	3850.00
369.85	3921.00
370.64	3983.00
371.43	4062.00
372.22	4214.00
373.01	4603.00
373.80	5226.00
374.59	5691.00
375.38	6282.00
376.17	6804.00
376.96	7126.00
377.75	7549.00
378.54	7943.00
379.33	8357.00
380.11	9099.00
380.90	9933.00
381.69	10903.00
382.48	11968.00
383.27	12673.00
384.06	13231.00
384.85	13912.00
385.64	14993.00
386.43	16731.00
387.22	18732.00
388.00	20722.00
388.79	22125.00
389.58	23258.00
390.37	24172.00
391.16	24913.00
391.95	26055.00
392.74	27249.00
393.52	28469.00
394.31	29529.00
395.10	30853.00
395.89	32093.00
396.68	33267.00
397.46	34720.00
398.25	35468.00
399.04	37098.00
399.83	38605.00
400.61	41125.00
401.40	44068.00
402.19	46443.00
402.98	49313.00
403.76	55937.00
404.55	65535.00
405.34	65535.00
406.13	65535.00
406.91	65535.00
407.70	65535.00
408.49	65535.00
409.27	65535.00
410.06	65535.00
410.85	65535.00
411.63	65535.00
412.42	65535.00
413.21	65535.00
413.99	22492.00
414.78	14683.00
415.57	12899.00
416.35	11594.00
417.14	10554.00
417.92	9823.00
418.71	9345.00
419.50	8837.00
420.28	8406.00
421.07	8038.00
421.85	7801.00
422.64	7576.00
423.43	7369.00
424.21	7103.00
425.00	6864.00
425.78	6580.00
426.57	6234.00
427.35	5810.00
428.14	5387.00
428.92	4911.00
429.71	4425.00
430.49	4027.00
431.28	3794.00
432.06	3694.00
432.85	3566.00
433.63	3496.00
434.42	3404.00
435.20	3348.00
435.99	3311.00
436.77	3270.00
437.55	3212.00
438.34	3153.00
439.12	3116.00
439.91	3091.00
440.69	3071.00
441.47	3031.00
442.26	3001.00
443.04	2969.00
443.83	2951.00
444.61	2924.00
445.39	2911.00
446.18	2886.00
446.96	2869.00
447.74	2847.00
448.53	2824.00
449.31	2817.00
450.09	2811.00
450.88	2794.00
451.66	2779.00
452.44	2763.00
453.23	2748.00
454.01	2742.00
454.79	2725.00
455.57	2727.00
456.36	2709.00
457.14	2718.00
457.92	2681.00
458.71	2689.00
459.49	2663.00
460.27	2659.00
461.05	2658.00
461.83	2653.00
462.62	2648.00
463.40	2639.00
464.18	2641.00
464.96	2634.00
465.74	2625.00
466.53	2618.00
467.31	2615.00
468.09	2617.00
468.87	2607.00
469.65	2604.00
470.43	2601.00
471.21	2588.00
472.00	2596.00
472.78	2589.00
473.56	2599.00
474.34	2597.00
475.12	2582.00
475.90	2593.00
476.68	2585.00
477.46	2587.00
478.24	2588.00
479.02	2587.00
479.80	2579.00
480.58	2586.00
481.37	2577.00
482.15	2569.00
482.93	2577.00
483.71	2576.00
484.49	2576.00
485.27	2569.00
486.05	2580.00
486.83	2566.00
487.61	2577.00
488.39	2569.00
489.17	2571.00
489.94	2575.00
490.72	2579.00
491.50	2578.00
492.28	2570.00
493.06	2579.00
493.84	2576.00
494.62	2580.00
495.40	2577.00
496.18	2577.00
496.96	2581.00
497.74	2582.00
498.52	2573.00
499.29	2579.00
500.07	2580.00
500.85	2574.00
501.63	2584.00
502.41	2578.00
503.19	2581.00
503.96	2586.00
504.74	2581.00
505.52	2586.00
506.30	2584.00
507.08	2586.00
507.85	2593.00
508.63	2596.00
509.41	2592.00
510.19	2584.00
510.97	2597.00
511.74	2590.00
512.52	2590.00
513.30	2604.00
514.08	2603.00
514.85	2601.00
515.63	2609.00
516.41	2615.00
517.18	2604.00
517.96	2603.00
518.74	2606.00
519.51	2615.00
520.29	2607.00
521.07	2607.00
521.84	2604.00
522.62	2605.00
523.40	2603.00
524.17	2604.00
524.95	2604.00
525.73	2598.00
526.50	2596.00
527.28	2595.00
528.05	2601.00
528.83	2599.00
529.61	2591.00
530.38	2601.00
531.16	2588.00
531.93	2586.00
532.71	2584.00
533.48	2575.00
534.26	2576.00
535.04	2583.00
535.81	2569.00
536.59	2570.00
537.36	2569.00
538.14	2571.00
538.91	2565.00
539.69	2561.00
540.46	2559.00
541.23	2559.00
542.01	2558.00
542.78	2545.00
543.56	2545.00
544.33	2537.00
545.11	2538.00
545.88	2542.00
546.66	2540.00
547.43	2531.00
548.20	2542.00
548.98	2519.00
549.75	2519.00
550.53	2523.00
551.30	2523.00
552.07	2513.00
552.85	2514.00
553.62	2513.00
554.39	2505.00
555.17	2503.00
555.94	2503.00
556.71	2501.00
557.49	2487.00
558.26	2489.00
559.03	2490.00
559.81	2490.00
560.58	2478.00
561.35	2473.00
562.12	2468.00
562.90	2468.00
563.67	2466.00
564.44	2470.00
565.21	2459.00
565.99	2455.00
566.76	2454.00
567.53	2454.00
568.30	2442.00
569.07	2447.00
569.85	2435.00
570.62	2437.00
571.39	2430.00
572.16	2429.00
572.93	2421.00
573.70	2415.00
574.48	2414.00
575.25	2422.00
