199.28	2073.00
200.09	2075.00
200.89	2077.00
201.69	2079.00
202.50	2077.00
203.30	2076.00
204.10	2074.00
204.91	2075.00
205.71	2076.00
206.51	2077.00
207.32	2078.00
208.12	2077.00
208.92	2076.00
209.73	2078.00
210.53	2078.00
211.33	2077.00
212.13	2073.00
212.94	2077.00
213.74	2077.00
214.54	2076.00
215.34	2075.00
216.15	2077.00
216.95	2076.00
217.75	2077.00
218.55	2077.00
219.35	2076.00
220.16	2078.00
220.96	2077.00
221.76	2080.00
222.56	2076.00
223.36	2077.00
224.17	2079.00
224.97	2078.00
225.77	2077.00
226.57	2076.00
227.37	2079.00
228.17	2077.00
228.98	2078.00
229.78	2080.00
230.58	2078.00
231.38	2078.00
232.18	2076.00
232.98	2077.00
233.78	2078.00
234.58	2079.00
235.38	2079.00
236.19	2079.00
236.99	2077.00
237.79	2078.00
238.59	2079.00
239.39	2080.00
240.19	2081.00
240.99	2079.00
241.79	2078.00
242.59	2081.00
243.39	2079.00
244.19	2081.00
244.99	2078.00
245.79	2080.00
246.59	2081.00
247.39	2080.00
248.19	2079.00
248.99	2080.00
249.79	2078.00
250.59	2080.00
251.39	2080.00
252.19	2080.00
252.99	2079.00
253.79	2083.00
254.59	2080.00
255.39	2081.00
256.19	2080.00
256.99	2082.00
257.79	2082.00
258.59	2081.00
259.38	2082.00
260.18	2084.00
260.98	2082.00
261.78	2080.00
262.58	2082.00
263.38	2081.00
264.18	2081.00
264.98	2084.00
265.78	2080.00
266.57	2083.00
267.37	2083.00
268.17	2086.00
268.97	2083.00
269.77	2084.00
270.57	2084.00
271.36	2086.00
272.16	2087.00
272.96	2084.00
273.76	2085.00
274.56	2084.00
275.35	2082.00
276.15	2084.00
276.95	2088.00
277.75	2088.00
278.54	2085.00
279.34	2086.00
280.14	2086.00
280.94	2087.00
281.73	2087.00
282.53	2083.00
283.33	2086.00
284.13	2084.00
284.92	2086.00
285.72	2086.00
286.52	2084.00
287.31	2086.00
288.11	2086.00
288.91	2085.00
289.71	2088.00
290.50	2087.00
291.30	2088.00
292.09	2086.00
292.89	2086.00
293.69	2088.00
294.48	2089.00
295.28	2087.00
296.08	2088.00
296.87	2089.00
297.67	2087.00
298.47	2086.00
299.26	2089.00
300.06	2089.00
300.85	2091.00
301.65	2090.00
302.44	2088.00
303.24	2089.00
304.04	2090.00
304.83	2089.00
305.63	2092.00
306.42	2091.00
307.22	2092.00
308.01	2091.00
308.81	2092.00
309.60	2092.00
310.40	2091.00
311.19	2094.00
311.99	2092.00
312.78	2091.00
313.58	2093.00
314.37	2090.00
315.17	2095.00
315.96	2091.00
316.76	2096.00
317.55	2097.00
318.35	2095.00
319.14	2096.00
319.93	2096.00
320.73	2099.00
321.52	2098.00
322.32	2095.00
323.11	2099.00
323.91	2097.00
324.70	2100.00
325.49	2103.00
326.29	2098.00
327.08	2097.00
327.87	2101.00
328.67	2099.00
329.46	2100.00
330.26	2101.00
331.05	2103.00
331.84	2102.00
332.64	2101.00
333.43	2102.00
334.22	2107.00
335.02	2107.00
335.81	2107.00
336.60	2108.00
337.39	2110.00
338.19	2109.00
338.98	2109.00
339.77	2111.00
340.57	2115.00
341.36	2113.00
342.15	2115.00
342.94	2114.00
343.74	2117.00
344.53	2117.00
345.32	2119.00
346.11	2118.00
346.90	2119.00
347.70	2125.00
348.49	2123.00
349.28	2120.00
350.07	2130.00
350.86	2129.00
351.66	2134.00
352.45	2131.00
353.24	2137.00
354.03	2143.00
354.82	2144.00
355.61	2147.00
356.40	2151.00
357.20	2152.00
357.99	2153.00
358.78	2156.00
359.57	2162.00
360.36	2167.00
361.15	2171.00
361.94	2172.00
362.73	2180.00
363.52	2186.00
364.31	2188.00
365.11	2193.00
365.90	2199.00
366.69	2212.00
367.48	2215.00
368.27	2222.00
369.06	2234.00
369.85	2242.00
370.64	2258.00
371.43	2256.00
372.22	2285.00
373.01	2347.00
373.80	2406.00
374.59	2474.00
375.38	2545.00
376.17	2606.00
376.96	2643.00
377.75	2677.00
378.54	2749.00
379.33	2824.00
380.11	2930.00
380.90	3021.00
381.69	3167.00
382.48	3280.00
383.27	3372.00
384.06	3477.00
384.85	3587.00
385.64	3753.00
386.43	3977.00
387.22	4216.00
388.00	4492.00
388.79	4678.00
389.58	4893.00
390.37	5033.00
391.16	5174.00
391.95	5374.00
392.74	5566.00
393.52	5807.00
394.31	6006.00
395.10	6230.00
395.89	6404.00
396.68	6625.00
397.46	6856.00
398.25	6997.00
399.04	7202.00
399.83	7463.00
400.61	7686.00
401.40	8146.00
402.19	8443.00
402.98	8656.00
403.76	9506.00
404.55	12006.00
405.34	25391.00
406.13	65535.00
406.91	65535.00
407.70	65535.00
408.49	65535.00
409.27	65535.00
410.06	65535.00
410.85	65535.00
411.63	35260.00
412.42	5500.00
413.21	4741.00
413.99	4236.00
414.78	3882.00
415.57	3610.00
416.35	3425.00
417.14	3267.00
417.92	3138.00
418.71	3049.00
419.50	2975.00
420.28	2914.00
421.07	2865.00
421.85	2814.00
422.64	2788.00
423.43	2757.00
424.21	2720.00
425.00	2680.00
425.78	2646.00
426.57	2602.00
427.35	2551.00
428.14	2501.00
428.92	2457.00
429.71	2400.00
430.49	2355.00
431.28	2336.00
432.06	2324.00
432.85	2312.00
433.63	2297.00
434.42	2285.00
435.20	2283.00
435.99	2271.00
436.77	2267.00
437.55	2261.00
438.34	2252.00
439.12	2244.00
439.91	2247.00
440.69	2240.00
441.47	2232.00
442.26	2226.00
443.04	2230.00
443.83	2234.00
444.61	2224.00
445.39	2220.00
446.18	2221.00
446.96	2218.00
447.74	2212.00
448.53	2213.00
449.31	2208.00
450.09	2214.00
450.88	2213.00
451.66	2203.00
452.44	2210.00
453.23	2211.00
454.01	2201.00
454.79	2203.00
455.57	2205.00
456.36	2204.00
457.14	2203.00
457.92	2201.00
458.71	2205.00
459.49	2206.00
460.27	2202.00
461.05	2203.00
461.83	2200.00
462.62	2205.00
463.40	2199.00
464.18	2201.00
464.96	2200.00
465.74	2208.00
466.53	2209.00
467.31	2203.00
468.09	2199.00
468.87	2208.00
469.65	2204.00
470.43	2206.00
471.21	2207.00
472.00	2205.00
472.78	2213.00
473.56	2203.00
474.34	2207.00
475.12	2204.00
475.90	2209.00
476.68	2210.00
477.46	2213.00
478.24	2209.00
479.02	2213.00
479.80	2212.00
480.58	2210.00
481.37	2214.00
482.15	2210.00
482.93	2214.00
483.71	2213.00
484.49	2213.00
485.27	2215.00
486.05	2216.00
486.83	2214.00
487.61	2213.00
488.39	2216.00
489.17	2219.00
489.94	2216.00
490.72	2218.00
491.50	2216.00
492.28	2215.00
493.06	2221.00
493.84	2224.00
494.62	2222.00
495.40	2224.00
496.18	2227.00
496.96	2229.00
497.74	2226.00
498.52	2226.00
499.29	2229.00
500.07	2230.00
500.85	2231.00
501.63	2231.00
502.41	2228.00
503.19	2226.00
503.96	2231.00
504.74	2237.00
505.52	2233.00
506.30	2241.00
507.08	2242.00
507.85	2246.00
508.63	2247.00
509.41	2243.00
510.19	2249.00
510.97	2249.00
511.74	2247.00
512.52	2253.00
513.30	2256.00
514.08	2263.00
514.85	2262.00
515.63	2259.00
516.41	2259.00
517.18	2263.00
517.96	2273.00
518.74	2265.00
519.51	2268.00
520.29	2272.00
521.07	2275.00
521.84	2277.00
522.62	2274.00
523.40	2277.00
524.17	2281.00
524.95	2279.00
525.73	2277.00
526.50	2285.00
527.28	2292.00
528.05	2284.00
528.83	2287.00
529.61	2282.00
530.38	2290.00
531.16	2291.00
531.93	2292.00
532.71	2292.00
533.48	2298.00
534.26	2294.00
535.04	2288.00
535.81	2292.00
536.59	2292.00
537.36	2293.00
538.14	2293.00
538.91	2295.00
539.69	2295.00
540.46	2298.00
541.23	2297.00
542.01	2294.00
542.78	2299.00
543.56	2293.00
544.33	2296.00
545.11	2291.00
545.88	2297.00
546.66	2300.00
547.43	2291.00
548.20	2293.00
548.98	2291.00
549.75	2299.00
550.53	2301.00
551.30	2293.00
552.07	2294.00
552.85	2295.00
553.62	2292.00
554.39	2292.00
555.17	2288.00
555.94	2296.00
556.71	2292.00
557.49	2289.00
558.26	2285.00
559.03	2285.00
559.81	2286.00
560.58	2282.00
561.35	2283.00
562.12	2280.00
562.90	2282.00
563.67	2277.00
564.44	2271.00
565.21	2268.00
565.99	2274.00
566.76	2277.00
567.53	2267.00
568.30	2271.00
569.07	2264.00
569.85	2271.00
570.62	2263.00
571.39	2256.00
572.16	2255.00
572.93	2257.00
573.70	2255.00
574.48	2256.00
575.25	2249.00
576.02	2252.00
576.79	2248.00
577.56	2247.00
578.33	2243.00
579.10	2245.00
579.87	2238.00
580.64	2240.00
581.42	2236.00
582.19	2242.00
582.96	2230.00
583.73	2232.00
584.50	2227.00
585.27	2230.00
586.04	2227.00
586.81	2222.00
587.58	2222.00
588.35	2222.00
589.12	2223.00
589.89	2215.00
590.66	2220.00
591.43	2217.00
592.20	2215.00
592.97	2213.00
593.74	2210.00
594.51	2212.00
595.28	2215.00
596.04	2209.00
596.81	2208.00
597.58	2204.00
598.35	2210.00
599.12	2201.00
599.89	2202.00
600.66	2203.00
