199.28	2074.00
200.09	2075.00
200.89	2077.00
201.69	2075.00
202.50	2076.00
203.30	2075.00
204.10	2073.00
204.91	2075.00
205.71	2076.00
206.51	2076.00
207.32	2074.00
208.12	2072.00
208.92	2075.00
209.73	2076.00
210.53	2075.00
211.33	2073.00
212.13	2073.00
212.94	2074.00
213.74	2073.00
214.54	2074.00
215.34	2077.00
216.15	2076.00
216.95	2077.00
217.75	2075.00
218.55	2074.00
219.35	2075.00
220.16	2077.00
220.96	2075.00
221.76	2077.00
222.56	2075.00
223.36	2076.00
224.17	2077.00
224.97	2074.00
225.77	2075.00
226.57	2075.00
227.37	2074.00
228.17	2075.00
228.98	2074.00
229.78	2076.00
230.58	2077.00
231.38	2075.00
232.18	2075.00
232.98	2075.00
233.78	2076.00
234.58	2074.00
235.38	2076.00
236.19	2074.00
236.99	2078.00
237.79	2078.00
238.59	2076.00
239.39	2077.00
240.19	2078.00
240.99	2077.00
241.79	2076.00
242.59	2075.00
243.39	2077.00
244.19	2078.00
244.99	2077.00
245.79	2074.00
246.59	2077.00
247.39	2076.00
248.19	2074.00
248.99	2076.00
249.79	2075.00
250.59	2080.00
251.39	2075.00
252.19	2078.00
252.99	2077.00
253.79	2076.00
254.59	2079.00
255.39	2076.00
256.19	2077.00
256.99	2077.00
257.79	2076.00
258.59	2076.00
259.38	2076.00
260.18	2077.00
260.98	2079.00
261.78	2080.00
262.58	2076.00
263.38	2077.00
264.18	2078.00
264.98	2079.00
265.78	2078.00
266.57	2080.00
267.37	2079.00
268.17	2078.00
268.97	2077.00
269.77	2077.00
270.57	2080.00
271.36	2084.00
272.16	2082.00
272.96	2080.00
273.76	2081.00
274.56	2082.00
275.35	2079.00
276.15	2081.00
276.95	2079.00
277.75	2081.00
278.54	2083.00
279.34	2083.00
280.14	2082.00
280.94	2085.00
281.73	2082.00
282.53	2082.00
283.33	2081.00
284.13	2081.00
284.92	2080.00
285.72	2079.00
286.52	2081.00
287.31	2083.00
288.11	2084.00
288.91	2082.00
289.71	2084.00
290.50	2084.00
291.30	2084.00
292.09	2084.00
292.89	2081.00
293.69	2081.00
294.48	2084.00
295.28	2083.00
296.08	2083.00
296.87	2081.00
297.67	2085.00
298.47	2084.00
299.26	2083.00
300.06	2086.00
300.85	2083.00
301.65	2084.00
302.44	2085.00
303.24	2084.00
304.04	2085.00
304.83	2086.00
305.63	2086.00
306.42	2084.00
307.22	2084.00
308.01	2086.00
308.81	2087.00
309.60	2085.00
310.40	2087.00
311.19	2089.00
311.99	2090.00
312.78	2087.00
313.58	2090.00
314.37	2090.00
315.17	2086.00
315.96	2085.00
316.76	2086.00
317.55	2090.00
318.35	2087.00
319.14	2088.00
319.93	2089.00
320.73	2090.00
321.52	2088.00
322.32	2091.00
323.11	2090.00
323.91	2092.00
324.70	2092.00
325.49	2094.00
326.29	2091.00
327.08	2093.00
327.87	2092.00
328.67	2092.00
329.46	2095.00
330.26	2096.00
331.05	2094.00
331.84	2095.00
332.64	2095.00
333.43	2099.00
334.22	2098.00
335.02	2097.00
335.81	2095.00
336.60	2100.00
337.39	2100.00
338.19	2100.00
338.98	2099.00
339.77	2100.00
340.57	2104.00
341.36	2105.00
342.15	2104.00
342.94	2102.00
343.74	2104.00
344.53	2107.00
345.32	2108.00
346.11	2107.00
346.90	2111.00
347.70	2113.00
348.49	2112.00
349.28	2115.00
350.07	2118.00
350.86	2121.00
